Serial No.,College Name,Info
584,JSS Academy of Technical Education - [JSSATE],Hostel is good room wise but bad food wise. Hostel is spacious and comfortable. All should live 1 year in Hostel. Is fun and connecting with everyone. Seniors juniors everyone is connected and play together.
585,SDM College of Engineering and Technology - [SDMCET],"We have 3 sharing or 4 sharing rooms, with quite decent space to accommodate our stuffs. Common washrooms are available no attached washrooms or bathrooms. Food is quite decent. Hostel is however affordable. We are not allowed to live in PG or rented rooms."
585,SDM College of Engineering and Technology - [SDMCET],"Each room consists 4 beds , four students are accomodated in each room. Separate chair, study table, study light and cupboard is provided for each student. Meal quality is very good 7day menu . After getting admission one can register for the hostel accomodation."
585,SDM College of Engineering and Technology - [SDMCET],There are three types of rooms available mainly one sharing to sharing and three sharing each one has its own charges and general Hospital charges around 35000 per year and that excludes your food food or mess charges are separate their around 3500 per month. As soon as you take admission for the college they will guide you for registration process for the hostel both the college and hostel are in the same premises and you don't need to find any other accommodation outside the campus
585,SDM College of Engineering and Technology - [SDMCET],Our room is about 4 members sharing room hostel is so good.meal is veg of variety of dishes on day by day . Ragistration proces for hostel is done during admission of college. And also hostel provide various facilities like electricity and water.
585,SDM College of Engineering and Technology - [SDMCET],"I reside in the college hostel itself so 4 beds are arranged in a single room and a attached bathroom, 24 hrs water and electricity supply along with wifi connectivity all over the hostel campus, you can register for hostel in hostel office itself"
586,Jagdishprasad Jhabarmal Tibrewala University - [JJTU],"About the hostel, there is 2 in 1. Means 1 room and 2 students and there is a first come first basis. And hostel fees are most cases 50,000/year for a single student. All rooms have Air water Coller for Summer and an attached bathroom for every room. And there are dining facilities for other activities, tv or hostel meetings."
586,Jagdishprasad Jhabarmal Tibrewala University - [JJTU],"Hostel facilities were good, security was there, Study room was there, 24 hours electricity was there, all the basic needs were there. My hostel rent was not that much expensive and i learned all the experiences there. Mess food was also good in taste."
586,Jagdishprasad Jhabarmal Tibrewala University - [JJTU],"Hostel are really good. They provide AC rooms and Air Cooler rooms both are available. As the student requirement, they can choose from the 2 seater, 3 seater and 4 seater. Mess food is of good quality. There is also mess canteen which is open 24/7. You can choose to eat in mess or not."
586,Jagdishprasad Jhabarmal Tibrewala University - [JJTU],"Campus Life:Our university library is very big there is full Wi-Fi and CCTV camera in the library and approximately all books we find in the library. For the library, we should apply a form 1st. A very big sports ground Tu play approx all game we play and ground."
