Serial No.,College Name,Info
682,Sapthagiri NPS University,"Sapthagiri NPS University, established in 2001, is a private college affiliated to the Visvesvaraya Technological University, Belagavi. The college is situated at Hessarghatta Road, Bangalore. | It offers UG and PG courses in the field of Engineering and Technology. Sapthagiri NPS University offers 7 undergraduate B.E programs in subjects of Computer Science, Electronics and Communication, Electrical and Electronics, Information Science, Mechanical, Biotechnology and Civil Engineering."
683,Saroj Institute of Technology and Management - [SITM],"Saroj Institute of Technology and Management, also known as SITM Lucknow, is a private institute. It was established in 2001. The college is accredited by NBA and is affiliated to GBTU. | At present, SITM offers B.Tech. and B.Pharma at UG level. The institute also offers M.Tech., M.Pharma., MBA and MCA courses at PG level. All these courses are approved by AICTE."
684,Sasurie College of Engineering - [SCE],"Sasurie College of Engineering is a self-financing institution affiliated to Anna University, Chennai and approved by All India Council for Technical Education-AICTE, founded in the year of 2001. Sasurie College of Engineering  is situated near the locality of Vijayamangalam, located on the Tirupur District of Tamil Nadu. | At undergraduate level, the institution offers B.E courses in 6 electives and M.Tech, M.E and MBA courses are offered at Postgraduate level."
685,Selvam College of Technology - [SCT],"Selvam College of Technology is a multifaceted educational institute in Namakkal, Tamil Nadu. The institute was established under V. Ponnumsamy Education and Charitable Trust by Dr. P. Selvaraj in 2000. It is affiliated to Anna University, Coimbatore and approved by AICTE. Selvam College of Technology, presently offers Bachelor’s in Technology and Engineering (B.E/ B.Tech). Under PG programs, Mater’s is offered in Engineering (M.E), Business Administration (MBA) and Computer Applications (MCA). | Check Here: Fee Structure of Selvam College of Technology"
686,Shivalik College of Engineering - [SCE],no data found
687,Silver Oak College of Engineering and Technology - [SOCET],"Silver Oak College of Engineering and Technology (SOCET) is an engineering college located in Ahmedabad, Gujarat. Established in the year 2009, it is affiliated to Gujarat Technological University. The college offers UG and PG courses in various specializations of engineering. | SOCET has a total intake of 1260 seats for UG courses and 144 seats for PG courses. It offers full-time 4-years UG and 2-years PG courses in Engineering."
688,Sinhgad College of Engineering - [SCOE] Vadgaon Ambegaon,"Established in 1996, Sinhgad College of Engineering is a private institute affiliated with the University of Pune. A NAAC ‘A’-graded college, SCOE has also been accredited by the NBA and approved by the AICTE. It has also been awarded the ‘Center of Excellence for Best Institution in Western Zone’, ‘Center of Excellence for Best Institution in Maharashtra’ and ‘Certificate of merit for Third Best Institution in India’. The institute has a decent faculty with 34 PhD holders out of a total of 220 members. | Sinhgad College of Engineering offers 27 specializations across four courses, with eight under the B.Tech course, 14 under the M.Tech course, one under MBA and four under PhD."
689,Sree Buddha College of Engineering Pattoor - [SBCE],"Sree Buddha College of Engineering is affiliated by University of Pune and was established in 2002. It is located in Kerala, India."
690,Sree Narayana Gurukulam College of Engineering - [SNGCE],"SNGCE offers admission in B.Tech, M.Tech, MBA and MCA courses at UG and PG level. | Located in Kadayiruppu, Kerala, the college was established in 2002 and it is affiliated to Kerala Technological University (KTU)."
691,Sree Sastha Institute of Engineering and Technology,"Sree Sastha Institute of Engineering and Technology [SSIET], established in 1999, is a private technical institute located in Chennai. SSIET is affiliate to Anna University and offers various Undergraduate (UG) and Postgraduate (PG) courses with many specializations. | UG courses include a 4-year B.E./B.Tech course with a total intake of 990 students and a 3-year B.Arch. course.  Similarly, the PG courses offered by SSIET include a 2-year M.E./M.Tech. course along with a MBA course."
692,Sri Siddhartha Institute of Technology - [SSIT],Sri Siddhartha Institute of Technology (SSIT) is located in Tumkur Karnataka. The college has been accredited with an ‘A+’ Grade by the National Accreditation and Assessment Council (NAAC). | 1.1 Eligibility & Selection Process
693,Tamilnadu College of Engineering - [TNCE],"Tamilnadu College of Engineering (TCE) is a prestigious self-financed engineering institute which is located in Coimbatore, Chennai. Currently affiliated to Anna University, Tamilnadu College of Engineering offers various undergraduate and postgraduate courses in the fields of engineering and management including BE in several specializations."
694,Thangavelu Engineering College,"Thangavelu Engineering College offers education in the field of Engineering and Architect at the undergraduate level and also offers education in the field of Engineering, Management, and Computer at the postgraduate level. The courses offered at UG level are BE in 6 different streams, B.Tech in Information Technology, and Bachelor of Architecture. While under PG domain courses offered at Thangavelu Engineering College are ME in 4 different streams and MCA. | Thangavelu Engineering College conducts its admission process through the proper counseling process."
695,Hyderabad Institute of Technology and Management - [HITAM],"Hyderabad Institute of Technology and Management (HITAM) has been granted Autonomous status by UGC. HITAM was established in 2001 in Hyderabad. It is affiliated to Jawahar Lal Nehru Technical University and is approved by AICTE. HITAM is NBA accredited and is accredited A+ grade by NAAC. It offers B.Tech courses in the domain of Computer Science Engineering, Electronics and Communication Engineering, Electrical and Electronics Engineering, Artificial Intelligence and Machine Learning, Data Science, and Mechanical Engineering. | The admissions at Hyderabad Institute of Technology and Management (HITAM) are conducted as per the performance of students in the entrance exam. The students must fill the application form on the official website after checking the eligibility."
696,Vemu Institute of Technology - [VEMU],"VEMU Institute of Technology has nearly over 3000 students enrolled in all the programmes offered by them. The institute offers B.Tech, M.Tech, MBA and Diploma Polytechnic programs. In addition to this, the institute also provides a 3 years B.Tech programme for diploma holders. The admissions are done through web counselling and the candidate has to qualify an Entrance exam called as AP EAMCET. | VEMU Institute of Technology was established in 2008, and has been approved by AICTE, New Delhi. It is affiliated to JNTU Anantapur and accredited with a B++ Grade from NAAC. Lots of well-known Companies like Web Synergies, IDBI Federal, Aliens Group, Global data and Life Insurance pay a visit to the institute as recruiters to bag eligible candidates."
