Serial No.,College Name,Scholarship Info
827,IAMR Group of Institutions - [IAMR],"Fees per year are around 50000. You have to submit 55000 in the first year and then for the rest of the two years, you'll be paying 50000. You can ask for scholarships and discounts on the basis of your percentage"
828,Amritsar Group of Colleges - [AGC],"AGC provides attractive scholarships upto 50,000/- INR in each course on the basis of online entrance exam named ACET EE. The exam is common for all three colleges under AGC( i.e. ALC, APC, ACET)."
828,Amritsar Group of Colleges - [AGC],Scholarship Name: ACET EE
828,Amritsar Group of Colleges - [AGC],Application Fees: ? 1000
828,Amritsar Group of Colleges - [AGC],Mode of Application: Online
828,Amritsar Group of Colleges - [AGC],
829,Gokul Global University - [GGU],"Yes, there fees are 13000 (tution fees) and per semester 700? are also consider as exam fees. In the university scholarship facilities are there for general caste or OBC Or SC or ST students. Scholarship like National scholarship portal, Gujarat scholarship, and E nirman scholarship are there for poor students."
829,Gokul Global University - [GGU],"The yearly fee is 13000. But also so many scholarships are available there like Digital Gujarat, National portal scholarship, and also SC and ST reservation seats and fees are available. You should take a scholarship to attain good marks."
829,Gokul Global University - [GGU],"My course has the highest fees of the university which is 2.25 lakh and 50k fees of the hostel, and yeah this is quite expensive but we are the doctors and if u eligible u can avail scholarship also there is a student section that deals with the query related to scholarship and etc. MYSY FREESHIP DIGITAL GUJRAT ETC scholarship u can Availe and bcoz this college is not government u can't get a stipend but that's okay and yeah there is a good placement here."
829,Gokul Global University - [GGU],"There is simple fee structure, in our new batch we have to pay 112500 in six months after completing 6 months we have to pay another 112500. We can pay it in form of credit card debit card cheque or cash. Freeship student don't have to pay anything, and there is 5000 exam fees. And also scholarship like Mysy,freeship, digital Gujrat etc applicable, and there is on other fee policy."
829,Gokul Global University - [GGU],"The fee structure is 18,000 per semester and yearly 36,000. My scheme very good policy misy to all fees provide every year. My scheme Manny students use. SC/ST students for free ship card. Campus jobs include."
830,Jawahar Engineering College,The fee is around 2 lakhs per annum excluding hostel fees. It gets increased by 5percent every year. There are lots of scholarships based on merit and no other scholarship. We get financial assistance to get loans and the job placement is quite average. The average placement here is 3 lakhs per annum.
830,Jawahar Engineering College,"Yes, govt scholarship is available and loan facility also available but I not take any loan on banks and be our college giving offer to poor students and fee deduction for them. And also I want thank our chairman of college is good man to all students and helping mind person."
